source_path,destination_path,source_type,classification,operation
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/2026-04-09__10-26-12__BACKEND__TEST_E2E__RUN__v01.log,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/2026-04-09__10-26-12__BACKEND__TEST_E2E__RUN__v01.log,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/CHATGPT_BRIEF_PORT_3000_PERSISTENT_v01.txt,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/CHATGPT_BRIEF_PORT_3000_PERSISTENT_v01.txt,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/CacheStorage.md,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/CacheStorage.md,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/json-schema-draft-06.json,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/json-schema-draft-06.json,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/PoolStats.md,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/PoolStats.md,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/PROGRESS_REPORT.md,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/PROGRESS_REPORT.md,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/AssetParserOptions.json,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/AssetParserOptions.json,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/2026-04-09__12-17-46__BACKEND__TEST_E2E__RUN__v01.log,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/2026-04-09__12-17-46__BACKEND__TEST_E2E__RUN__v01.log,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/EnvHttpProxyAgent.md,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/EnvHttpProxyAgent.md,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/10-stderr.txt,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/10-stderr.txt,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/100-stdout.txt,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/100-stdout.txt,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/globals.json,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/globals.json,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/2026-04-09__10-33-41__SYSTEM__CHECKS__DEPENDENCIES__v01.md,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/2026-04-09__10-33-41__SYSTEM__CHECKS__DEPENDENCIES__v01.md,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/MergeDuplicateChunksPlugin.json,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/MergeDuplicateChunksPlugin.json,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/2026-04-11T02_51_12_435Z-debug-0.log,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/2026-04-11T02_51_12_435Z-debug-0.log,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/tsconfig.schema.json,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/tsconfig.schema.json,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/metadata.full.json,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/metadata.full.json,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/.prettierrc.json,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/.prettierrc.json,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/AssetGeneratorOptions.json,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/AssetGeneratorOptions.json,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/CacheStore.md,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/CacheStore.md,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/THIRD-PARTY-NOTICES.md,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/THIRD-PARTY-NOTICES.md,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/Debug.md,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/Debug.md,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/tsconfig.build.json,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/tsconfig.build.json,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/2026-04-09__10-38-06__SYSTEM__CHECKS__DEPENDENCIES__v01.md,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/2026-04-09__10-38-06__SYSTEM__CHECKS__DEPENDENCIES__v01.md,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/vendors.json,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/vendors.json,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/tsdoc.schema.json,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/tsdoc.schema.json,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/ru.json,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/ru.json,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/it.json,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/it.json,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/PORT_3000_POLICY.md,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/PORT_3000_POLICY.md,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/2026-04-09__10-36-38__SYSTEM__CHECKS__DEPENDENCIES__v01.md,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/2026-04-09__10-36-38__SYSTEM__CHECKS__DEPENDENCIES__v01.md,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/applicator.json,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/applicator.json,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/2026-04-09__12-31-01__BACKEND__TEST_E2E__RUN__v01.log,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/2026-04-09__12-31-01__BACKEND__TEST_E2E__RUN__v01.log,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/pt.json,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/pt.json,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/builtin-upper.json,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/builtin-upper.json,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/2026-04-09__12-17-45__AUTOPILOT__LAUNCH__v01.log,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/2026-04-09__12-17-45__AUTOPILOT__LAUNCH__v01.log,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/2026-04-11T02_36_36_996Z-debug-0.log,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/2026-04-11T02_36_36_996Z-debug-0.log,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/PSYNOVA_HANDOFF_REPORT.txt,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/PSYNOVA_HANDOFF_REPORT.txt,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/uri-js-parse.json,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/uri-js-parse.json,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/2026-04-09__10-40-00__SYSTEM__CHECKS__DEPENDENCIES__v01.md,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/2026-04-09__10-40-00__SYSTEM__CHECKS__DEPENDENCIES__v01.md,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/2026-04-09__10-24-31__BACKEND__TEST_E2E__RUN__v01.log,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/2026-04-09__10-24-31__BACKEND__TEST_E2E__RUN__v01.log,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/mocking-request.md,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/mocking-request.md,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/NODE-LICENSE.md,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/NODE-LICENSE.md,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/2026-04-11T02_31_45_483Z-debug-0.log,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/2026-04-11T02_31_45_483Z-debug-0.log,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/log.es-bundle-sizes.swagger-ui.txt,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/log.es-bundle-sizes.swagger-ui.txt,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/options.json,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/options.json,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/2026-04-09__10-23-11__SYSTEM__INVENTORY__SESSION__v01.md,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/2026-04-09__10-23-11__SYSTEM__INVENTORY__SESSION__v01.md,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/tsconfig.json,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/tsconfig.json,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/MockCallHistoryLog.md,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/MockCallHistoryLog.md,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/PACKAGE.md,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/PACKAGE.md,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/_metadata.json,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/_metadata.json,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/core.json,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/core.json,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/MockAgent.md,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/MockAgent.md,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/2026-04-09__12-30-59__SYSTEM__INVENTORY__SESSION__v01.md,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/2026-04-09__12-30-59__SYSTEM__INVENTORY__SESSION__v01.md,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/2026-04-09__13-39-19__SYSTEM__CHECKS__DEPENDENCIES__v01.md,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/2026-04-09__13-39-19__SYSTEM__CHECKS__DEPENDENCIES__v01.md,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/license.md,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/license.md,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/2026-04-09__10-36-38__SYSTEM__INVENTORY__SESSION__v01.md,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/2026-04-09__10-36-38__SYSTEM__INVENTORY__SESSION__v01.md,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/2026-04-09__13-39-43__SYSTEM__INVENTORY__SESSION__v01.md,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/2026-04-09__13-39-43__SYSTEM__INVENTORY__SESSION__v01.md,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/launch-desktop.sh,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/launch-desktop.sh,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/2026-04-11__16-02-01__SYSTEM__CHECKS__DEPENDENCIES__v01.md,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/2026-04-11__16-02-01__SYSTEM__CHECKS__DEPENDENCIES__v01.md,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/History.md,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/History.md,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/auto_pipeline.sh,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/auto_pipeline.sh,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/CLAUDE.md,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/CLAUDE.md,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/db.json,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/db.json,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/CHANGES.md,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/CHANGES.md,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/EventSource.md,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/EventSource.md,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/ko.json,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/ko.json,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/plugin-bugfixes.json,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/plugin-bugfixes.json,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/CONTRIBUTOR_LICENSE.txt,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/CONTRIBUTOR_LICENSE.txt,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/sponsors.md,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/sponsors.md,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/2026-04-09__13-39-43__SYSTEM__CHECKS__DEPENDENCIES__v01.md,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/2026-04-09__13-39-43__SYSTEM__CHECKS__DEPENDENCIES__v01.md,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/GlobalInstallation.md,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/GlobalInstallation.md,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/toolbox-cursor-POINTER.md,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/toolbox-cursor-POINTER.md,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/Agent.md,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/Agent.md,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/api-lifecycle.md,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/api-lifecycle.md,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/port_guard_3000.sh,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/port_guard_3000.sh,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/json-schema-draft-04.json,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/json-schema-draft-04.json,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/codes.json,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/codes.json,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/LICENSE-MIT.txt,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/LICENSE-MIT.txt,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/2026-04-09__10-44-01__SYSTEM__INVENTORY__SESSION__v01.md,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/2026-04-09__10-44-01__SYSTEM__INVENTORY__SESSION__v01.md,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/2026-04-09__12-26-45__SYSTEM__INVENTORY__SESSION__v01.md,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/2026-04-09__12-26-45__SYSTEM__INVENTORY__SESSION__v01.md,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/tr.json,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/tr.json,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/component.json,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/component.json,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/CHANGELOG.json,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/CHANGELOG.json,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/MockPool.md,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/MockPool.md,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/2026-04-09__10-24-30__SYSTEM__CHECKS__DEPENDENCIES__v01.md,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/2026-04-09__10-24-30__SYSTEM__CHECKS__DEPENDENCIES__v01.md,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/2026-04-11T02_38_46_560Z-debug-0.log,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/2026-04-11T02_38_46_560Z-debug-0.log,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/tsconfig.esm5.rollup.json,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/tsconfig.esm5.rollup.json,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/PATRONS.md,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/PATRONS.md,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/run-stack-batch.sh,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/run-stack-batch.sh,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/_sharing.json,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/_sharing.json,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/WebpackOptions.json,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/WebpackOptions.json,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/pt_BR.json,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/pt_BR.json,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/ExternalsType.json,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/ExternalsType.json,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/Porting-Buffer.md,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/Porting-Buffer.md,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/top_level.txt,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/top_level.txt,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/AUTOPILOT_SUDO.log,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/AUTOPILOT_SUDO.log,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/package-support.json,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/package-support.json,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/SKILL.md,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/SKILL.md,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/2026-04-09__10-23-11__SYSTEM__CHECKS__DEPENDENCIES__v01.md,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/2026-04-09__10-23-11__SYSTEM__CHECKS__DEPENDENCIES__v01.md,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/2026-04-09__09-55-32__SYSTEM__INVENTORY__SESSION__v01.md,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/2026-04-09__09-55-32__SYSTEM__INVENTORY__SESSION__v01.md,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/.release-it.json,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/.release-it.json,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/CODE_OF_CONDUCT.md,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/CODE_OF_CONDUCT.md,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/2026-04-09__09-19-49__SYSTEM__INVENTORY__SESSION__v01.md,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/2026-04-09__09-19-49__SYSTEM__INVENTORY__SESSION__v01.md,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/zh_TW.json,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/zh_TW.json,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/2026-04-09__10-27-36__SYSTEM__CHECKS__DEPENDENCIES__v01.md,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/2026-04-09__10-27-36__SYSTEM__CHECKS__DEPENDENCIES__v01.md,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/2026-04-09__09-15-35__SYSTEM__CHECKS__DEPENDENCIES__v01.md,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/2026-04-09__09-15-35__SYSTEM__CHECKS__DEPENDENCIES__v01.md,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/be.json,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/be.json,export,unique recovery artifact,copied
